5.996752369573988758e-03,4.789920046965282507e-01,2.382007793582255062e-01,7.888412475585937500e-02
3.124342537315767387e-01,9.999999999999999791e-17,9.999999999999999791e-17,1.376099586486816406e-01
9.999999999999999791e-17,1.001556399097408087e-16,3.291096557804976674e-01,1.936850547790527344e-01
9.999999999999999791e-17,1.427127626861572456e-03,2.735647472017835868e-01,5.094599723815917969e-02
5.419222387999417245e-02,2.106831143869222767e-01,1.694482936825466302e-01,1.611950397491455078e-01
2.170997925713963606e-01,9.112509423219440630e-02,9.999999999999999791e-17,1.365699768066406250e-01
9.999999999999999791e-17,1.004048205387364791e-16,3.038497262980558444e-01,7.274389266967773438e-02
1.963879291534716045e-03,7.325204295252867315e-01,2.755923754032719719e-01,8.009560108184814453e-01
2.676624231710282853e-01,3.312939361782647057e-02,9.999999999999999791e-17,1.227490901947021484e-01
9.999999999999999791e-17,1.002242743367241845e-16,3.110437178608921327e-01,1.344790458679199219e-01
1.262188300202297941e-01,9.999999999999999791e-17,2.083323772864539847e-01,9.545898437500000000e-02
2.672512839760009529e-01,8.308640116920371077e-02,5.873605222109743606e-05,1.256918907165527344e-01
9.999999999999999791e-17,1.011030081212622481e-16,2.843702721643607823e-01,5.436801910400390625e-02
1.040452920759819821e-16,1.044667645467628538e-16,3.006153440304010771e-01,8.292078971862792969e-02
9.999999999999999791e-17,1.016989968850842447e-16,2.449469312656786524e-01,1.094422340393066406e-01
1.098795424177011031e-02,5.265321709887880175e-01,2.291292716451564793e-01,6.553888320922851562e-01
3.672901006973718703e-04,8.615320550299003788e-01,2.988259674850048953e-01,8.159730434417724609e-01
2.875733514835996929e-01,9.999999999999999791e-17,1.183090111123428871e-02,1.376521587371826172e-01
2.715486948134244738e-01,5.118472131686688936e-02,9.999999999999999791e-17,1.367030143737792969e-01
2.998078500810473224e-01,1.221326081547656310e-02,9.999999999999999791e-17,1.764578819274902344e-01
2.897115793668429418e-01,9.999999999999999791e-17,9.999999999999999791e-17,1.238389015197753906e-01
2.398923006691630055e-01,4.426361237535517829e-02,8.429445305610632974e-03,1.519680023193359375e-01
5.386954937811315458e-02,2.150381889229615272e-04,2.171698639434077316e-01,1.059730052947998047e-01
9.999999999999999791e-17,1.020429309732165697e-16,2.665195609877891170e-01,9.445190429687500000e-02
2.666700203610101738e-01,4.157600356244554873e-02,1.218806873037790936e-06,1.416220664978027344e-01
1.228331742786584885e-04,4.458683112347373578e-01,3.029442158464614177e-01,1.169600486755371094e-01
3.773497898700017839e-16,2.776756309279387155e-16,2.994162172247217812e-01,8.918809890747070312e-02
2.907514365674297441e-01,9.999999999999999791e-17,9.999999999999999791e-17,1.232759952545166016e-01
1.048312989573793735e-01,1.683977997139719518e-01,1.623447681853056324e-01,1.881132125854492188e-01
2.157297538835446504e-01,1.178983039715489761e-01,3.823296989078488905e-05,1.427659988403320312e-01
9.999999999999999791e-17,1.001272193552944589e-16,2.864321967960405391e-01,1.272320747375488281e-01
9.999999999999999791e-17,1.023349114114814606e-03,3.124953670368872949e-01,1.090319156646728516e-01
2.811286342853820952e-01,9.999999999999999791e-17,9.999999999999999791e-17,1.391649246215820312e-01
1.228841518558648760e-16,9.999999999999999791e-17,2.826673215388383897e-01,1.046531200408935547e-01
2.116917150119744240e-01,1.529250846424671240e-01,8.098114401429494470e-05,1.878330707550048828e-01
2.197299914634697204e-01,7.469181832570985502e-02,5.490146215136524049e-05,1.778912544250488281e-01
2.581817054942913137e-01,6.210330940289648244e-02,9.999999999999999791e-17,1.596970558166503906e-01
2.486819509849414606e-02,1.973650724258587952e-01,2.445103437480724284e-01,6.206011772155761719e-02
2.212516713117593514e-01,6.579960728298876738e-02,9.487747221862037356e-04,1.556098461151123047e-01
1.910504454041969669e-01,1.044163371765591680e-01,9.999999999999999791e-17,1.501758098602294922e-01
2.258647123022557990e-01,9.746600539782421246e-02,9.999999999999999791e-17,1.476089954376220703e-01
9.999999999999999791e-17,1.002246716172801175e-16,3.271313453643693303e-01,9.387373924255371094e-02
3.563788412244663778e-02,6.856298820687628569e-05,2.821832595037726543e-01,1.214637756347656250e-01
9.999999999999999791e-17,1.007756423887448298e-16,2.888181123630788050e-01,7.404899597167968750e-02
1.820490131053657205e-03,7.293539796080836801e-01,2.338786937047006576e-01,4.351150989532470703e-01
2.552886141082055249e-01,6.330428394754977761e-02,9.999999999999999791e-17,1.217637062072753906e-01
1.033642246468303213e-16,1.073454374886705567e-16,2.932203079355034103e-01,9.652924537658691406e-02
2.817632507110900963e-01,9.999999999999999791e-17,9.999999999999999791e-17,6.374788284301757812e-02
2.191484309627950711e-01,5.883153406334205165e-02,1.236293596455812976e-06,1.065130233764648438e-01
2.353832417089464502e-01,8.143525195757332635e-02,3.304422021068500631e-06,1.188831329345703125e-01
