1.782960456268053440e-01,1.784608890219601951e-01,5.266674974630612682e-02,4.780912399291992188e-02
4.408784677207615021e-01,9.999999999999999791e-17,9.999999999999999791e-17,6.343603134155273438e-02
9.999999999999999791e-17,1.000352546363059826e-16,4.468540503990919288e-01,2.419996261596679688e-02
9.999999999999999791e-17,9.999999999999999791e-17,3.917230815705375346e-01,1.842403411865234375e-02
4.718590627533604011e-03,7.454579363134720138e-01,1.331011106792061582e-01,1.161441802978515625e-01
1.378944365861763211e-06,9.691890098634250439e-01,3.410779994397211690e-01,4.382820129394531250e-01
9.999999999999999791e-17,9.999999999999999791e-17,3.766481679787231918e-01,5.744218826293945312e-02
9.999999999999999791e-17,1.004815115206938177e-16,4.209848063446153255e-01,2.301526069641113281e-02
1.857915185178312756e-04,8.912801205534159887e-01,3.408166149290239866e-01,2.487359046936035156e-01
9.999999999999999791e-17,9.999999999999999791e-17,4.034139711225753766e-01,3.138494491577148438e-02
4.724993254306135860e-04,7.879588588221100309e-01,3.876194732412875377e-01,5.339632034301757812e-01
1.037229917862500239e-01,3.883580606133867907e-01,9.999999999999999791e-17,1.105322837829589844e-01
9.999999999999999791e-17,1.000478768476506424e-16,3.870179687328257345e-01,2.469611167907714844e-02
9.999999999999999791e-17,1.001106529287289361e-16,3.523992364335619132e-01,2.445793151855468750e-02
2.458046708637460858e-05,9.514150047145409905e-01,3.222506223224349542e-01,2.330870628356933594e-01
4.537437996214196412e-01,9.999999999999999791e-17,9.999999999999999791e-17,3.055286407470703125e-02
1.315694542210025242e-01,3.492170184229350105e-01,9.999999999999999791e-17,9.303712844848632812e-02
1.630591654085389586e-01,2.096594245002522672e-01,9.999999999999999791e-17,6.113600730895996094e-02
9.999999999999999791e-17,1.000767664695090337e-16,4.297179957869676770e-01,2.725505828857421875e-02
2.287728722478487089e-02,5.861628507273417554e-01,1.312509209059725401e-01,6.593108177185058594e-02
3.434154061019695412e-06,9.684627125356929378e-01,3.592037197212388233e-01,2.175350189208984375e-01
3.602153646534558828e-01,9.999999999999999791e-17,9.999999999999999791e-17,2.458381652832031250e-02
6.564858459578522449e-05,9.086497155672261794e-01,3.221572628029491514e-01,2.971861362457275391e-01
2.625210419927897498e-01,7.497116363590650145e-02,9.999999999999999791e-17,5.233383178710937500e-02
9.999999999999999791e-17,9.999999999999999791e-17,4.084303480762325189e-01,2.231574058532714844e-02
1.149882693898232998e-16,9.999999999999999791e-17,3.700112178742901436e-01,4.253721237182617188e-02
9.999999999999999791e-17,1.001693468625298623e-16,4.421663205982914180e-01,2.444601058959960938e-02
9.092852469590693987e-02,3.840031450571956273e-01,9.999999999999999791e-17,6.972789764404296875e-02
7.998377732724756828e-02,3.541626026501584201e-01,1.299176076756304588e-01,8.100986480712890625e-02
1.658581291665115753e-01,9.999999999999999791e-17,2.165423632985751801e-01,1.589918136596679688e-02
4.353776804698294557e-07,9.874729951935966588e-01,3.706859774929833207e-01,3.158679008483886719e-01
1.927022769955037088e-04,8.918626873395582022e-01,2.971740964867852219e-01,2.149050235748291016e-01
6.497822565123359019e-04,8.360461115607025206e-01,2.841469926989034778e-01,2.197251319885253906e-01
5.532961342128476731e-05,9.136399811243861580e-01,3.338852564460367822e-01,1.266689300537109375e-01
9.999999999999999791e-17,1.002590370456670513e-16,4.644252750516260630e-01,2.813577651977539062e-02
9.999999999999999791e-17,1.003886880171232020e-16,3.754198076591220845e-01,2.569699287414550781e-02
4.032723972374286579e-05,9.269427396036633571e-01,3.867361522784374950e-01,3.123738765716552734e-01
1.320278627088833300e-05,9.536750417961423754e-01,3.640564678962163181e-01,2.104139328002929688e-01
2.378048606537842044e-16,9.999999999999999791e-17,3.781968866312616639e-01,1.930618286132812500e-02
9.999999999999999791e-17,1.001167135216402744e-16,3.086864307711517097e-01,1.963901519775390625e-02
1.221706113201206955e-04,8.249843696151185624e-01,3.925907547606216630e-01,3.288300037384033203e-01
4.078119608968496790e-01,9.999999999999999791e-17,9.999999999999999791e-17,2.135896682739257812e-02
3.546471408996964441e-06,9.628036150854923925e-01,3.829008518267490446e-01,5.822308063507080078e-01
1.010440478989914701e-07,9.936100360094413109e-01,3.671958390548882845e-01,3.181672096252441406e-01
1.891764564681395200e-01,9.999999999999999791e-17,1.502379644629577293e-01,1.551795005798339844e-02
9.999999999999999791e-17,1.000376742296442743e-16,3.830398503731079485e-01,1.662802696228027344e-02
8.634027070860443576e-02,4.060349832266176295e-01,9.999999999999999791e-17,2.326989173889160156e-01
6.201979742965935019e-05,9.087059185125029304e-01,3.231452285720162743e-01,2.271602153778076172e-01
1.674792904700650966e-16,9.999999999999999791e-17,3.541389833484392402e-01,2.743411064147949219e-02
9.999999999999999791e-17,1.002096478625985294e-16,4.032658484821060596e-01,2.109217643737792969e-02
