4.645184789497388000e-01,7.999433781102450319e-03,9.999999999999999791e-17,7.670092582702636719e-02
4.802704234404740480e-01,8.596324555210241303e-03,9.999999999999999791e-17,7.494091987609863281e-02
5.126632989865694823e-01,7.665045273315047349e-03,9.999999999999999791e-17,4.514908790588378906e-02
4.336391444379795734e-01,7.240164358848358468e-03,9.999999999999999791e-17,3.766798973083496094e-02
4.523306235346993276e-01,7.888676876932355572e-03,9.999999999999999791e-17,7.193017005920410156e-02
4.808602085675870441e-01,7.481799961414662206e-03,9.999999999999999791e-17,7.133603096008300781e-02
4.728297525163100423e-01,7.233329580922057134e-03,9.999999999999999791e-17,6.621909141540527344e-02
9.999999999999999791e-17,1.021745690243240699e-16,1.765932512094194051e-01,1.566696166992187500e-02
4.630977642931263238e-01,6.956737636305361863e-03,9.999999999999999791e-17,4.882884025573730469e-02
4.727955558903900180e-01,7.127202976502130909e-03,9.999999999999999791e-17,3.374218940734863281e-02
5.085237466373812021e-01,8.254515602124916362e-03,9.999999999999999791e-17,4.165601730346679688e-02
5.077916184064128480e-01,7.655179010628222064e-03,9.999999999999999791e-17,5.602622032165527344e-02
4.671036418204257412e-01,7.579420236353325707e-03,9.999999999999999791e-17,8.197116851806640625e-02
4.641458662709920246e-01,7.243858351927447842e-03,9.999999999999999791e-17,5.966806411743164062e-02
4.218904896468509413e-01,7.643885615831761023e-03,9.999999999999999791e-17,4.834890365600585938e-02
4.531649192306588247e-01,7.410992621698779190e-03,9.999999999999999791e-17,5.194497108459472656e-02
9.999999999999999791e-17,1.001515564550338005e-16,1.973564954146008743e-01,8.631944656372070312e-03
4.845696716729751552e-01,7.692860713482901382e-03,9.999999999999999791e-17,3.718686103820800781e-02
5.042030552824915413e-01,7.492832795372228634e-03,9.999999999999999791e-17,4.575204849243164062e-02
2.712979993356879338e-01,2.917866363022406428e+00,1.721923915331330726e-02,4.395580291748046875e-02
4.702621162391985021e-01,6.839230879534333347e-03,9.999999999999999791e-17,5.098700523376464844e-02
4.613228224988992765e-01,7.997178584079462499e-03,9.999999999999999791e-17,5.217480659484863281e-02
4.806170436232017340e-01,7.246986888992834608e-03,9.999999999999999791e-17,5.299091339111328125e-02
4.658789640280053823e-01,6.938797431330283143e-03,9.999999999999999791e-17,3.957104682922363281e-02
4.651242037316525857e-01,6.931404938606933880e-03,9.999999999999999791e-17,4.409980773925781250e-02
4.787228196025165028e-01,7.320800452952069652e-03,9.999999999999999791e-17,3.006887435913085938e-02
4.842253966864147885e-01,6.935392374175250972e-03,9.999999999999999791e-17,4.216790199279785156e-02
2.786138166708160280e-01,2.879782929852355178e+00,3.869964580797283574e-03,4.506421089172363281e-02
9.999999999999999791e-17,1.007825941823468392e-16,1.984512819972367725e-01,2.395606040954589844e-02
4.780168961044059528e-01,7.204099726350891159e-03,9.999999999999999791e-17,2.483034133911132812e-02
4.582669277671757579e-01,7.442106025091893388e-03,9.999999999999999791e-17,7.182002067565917969e-02
4.778421867065099082e-01,6.753815096537698660e-03,9.999999999999999791e-17,3.866982460021972656e-02
1.203196496705791946e-16,1.077799902936389396e-16,1.704930621659512535e-01,1.357626914978027344e-02
4.763468937089946897e-01,8.225285848319073556e-03,9.999999999999999791e-17,5.805706977844238281e-02
1.350825988248450948e-16,3.246806659479612430e-16,2.523655937136579652e-01,7.699966430664062500e-03
4.574717130535670417e-01,7.247793559483598977e-03,9.999999999999999791e-17,4.807901382446289062e-02
5.022888149448502260e-01,7.182614913208517846e-03,9.999999999999999791e-17,4.764795303344726562e-02
2.473582771812107839e-01,2.131614502715317272e+00,2.636141686176239271e-02,3.254699707031250000e-02
2.018409149743153053e-01,2.998751958011436791e+00,1.939327612664551101e-02,3.561401367187500000e-02
4.267039716824790885e-01,7.726687654662252672e-03,9.999999999999999791e-17,2.666211128234863281e-02
4.621629711449595779e-01,8.417938724963778055e-03,9.999999999999999791e-17,7.003998756408691406e-02
5.010796740236979074e-01,7.726676361030960366e-03,9.999999999999999791e-17,5.093288421630859375e-02
5.076525448595186063e-01,6.701452478487974172e-03,9.999999999999999791e-17,5.850696563720703125e-02
4.762296864263880769e-01,7.859780141129977735e-03,9.999999999999999791e-17,3.998088836669921875e-02
4.511347818059763259e-01,7.557662458453288067e-03,9.999999999999999791e-17,4.556393623352050781e-02
2.577499778679643860e-01,2.727891512288093789e+00,9.751751323075813840e-03,2.287697792053222656e-02
2.024558128331862827e-01,2.671536534522708006e+00,4.199440395588463493e-03,3.548502922058105469e-02
4.545731779584375465e-01,6.990409362164644140e-03,9.999999999999999791e-17,2.725601196289062500e-02
4.578133236006921569e-01,8.161216313927291063e-03,9.999999999999999791e-17,4.598379135131835938e-02
4.740508939255717036e-01,8.104946759109620674e-03,9.999999999999999791e-17,4.140782356262207031e-02
