9.325952154965730378e-02,7.611640000921583438e-01,4.036199588854033848e+00,3.341610193252563477e+00
8.193590766771539080e-01,4.806072788710562538e-01,2.669243913130318280e+00,3.516256093978881836e+00
1.400949336546098711e-01,7.272208969330932193e-01,3.897259041755983144e+00,2.903429985046386719e+00
1.016486978633476396e-01,7.488136072616199401e-01,3.968349634708848939e+00,3.870368957519531250e+00
1.833805396427183598e-01,6.612196864915704797e-01,3.888020847927180501e+00,3.482101917266845703e+00
7.408684272530703663e-02,7.699704725041400799e-01,4.028723973621149312e+00,4.792886018753051758e+00
6.804281103249501528e-02,7.785618450676982105e-01,4.191020696261602119e+00,2.898751974105834961e+00
2.491064778836284077e+00,2.643079100312826779e-01,9.291360188304133017e-01,1.068133354187011719e+00
2.110056237555266279e+00,3.268355071338095996e-01,1.249723687123963645e+00,9.763062000274658203e-01
5.029924563314011055e-01,5.567148058391664378e-01,3.251627676879597750e+00,2.214184999465942383e+00
1.319258176500776591e-01,7.128358448578424600e-01,3.927498617108654777e+00,3.852157354354858398e+00
5.702178575130754240e-02,8.005416631776959280e-01,4.089780904487001933e+00,4.080938100814819336e+00
8.291904381482143038e-02,7.672570582094454528e-01,4.071534904580255798e+00,3.200431108474731445e+00
1.511016773035732952e-01,7.166608590103693555e-01,3.775604708791147957e+00,3.840260028839111328e+00
1.469739217677841214e-01,7.143267925340678337e-01,3.884888884641386486e+00,3.323698997497558594e+00
1.087387766546122903e-01,7.458144235158404856e-01,3.956034729871928501e+00,2.897006988525390625e+00
2.973945198297161044e-02,8.396880518287771489e-01,4.176365327610615630e+00,3.864777803421020508e+00
1.105123769873606054e-01,7.684693116694858439e-01,3.978229334010342289e+00,2.859500169754028320e+00
2.582635557110851465e+00,2.814926686658530408e-01,8.416817234276012805e-01,7.684578895568847656e-01
1.004880406794631253e-01,7.611071629782633075e-01,4.068774190178296557e+00,3.330825805664062500e+00
1.312776104937433130e-01,7.125260646420626953e-01,3.901963903188809812e+00,3.275234222412109375e+00
1.127885278646006267e-01,7.115888027660460802e-01,4.003136765257469420e+00,3.337977886199951172e+00
2.490448476594223415e+00,2.378683273056163838e-01,1.107303174348398755e+00,1.056041955947875977e+00
8.897831500543991468e-02,7.736347243705257171e-01,3.947945958761574836e+00,3.460973739624023438e+00
1.094792608196432093e+00,4.182992379408312922e-01,2.394677231634787962e+00,1.453364849090576172e+00
2.835267594265647340e+00,2.410284563113532230e-01,5.059314091483159137e-01,9.545850753784179688e-01
2.716271835265893220e+00,2.550724801428725930e-01,6.074335178692160664e-01,1.082123994827270508e+00
9.270455912984933156e-02,7.493787718319055990e-01,3.980469671419010425e+00,2.837523221969604492e+00
2.954816289849844679e+00,2.342883963978954209e-01,4.622441636875689319e-01,1.017903089523315430e+00
1.853573159872202725e-01,6.937610456042760942e-01,3.686523609006207902e+00,2.823778152465820312e+00
5.366724196626362214e-02,7.987519779260476849e-01,4.125371290379187705e+00,4.444618940353393555e+00
1.028947520134435578e+00,4.331324328933519596e-01,2.450865064916390335e+00,1.901126146316528320e+00
5.903197733080529225e-02,7.920563792803654302e-01,4.105990530423559548e+00,3.202891826629638672e+00
9.055576976145410240e-02,7.610640808816681036e-01,4.108631903209669645e+00,3.131174802780151367e+00
5.098828707148730932e-02,8.068065047885153440e-01,4.183664965445029083e+00,3.661782026290893555e+00
5.352691519034483841e-02,8.095511881923713737e-01,4.116059535785844936e+00,2.748941183090209961e+00
7.035664542959003676e-01,4.454649686781165241e-01,3.061195181794909015e+00,2.321011066436767578e+00
6.038213905635358980e-02,7.944418148707107497e-01,4.075814897402303849e+00,3.572446823120117188e+00
5.378087336506064131e-02,7.994624137907327954e-01,4.177405367468133512e+00,4.646862030029296875e+00
3.683593300441921903e-01,6.078773893956483931e-01,3.292955920385017610e+00,1.844243049621582031e+00
1.273269521256997772e-01,7.179797981278046581e-01,3.882131452141699857e+00,3.391522169113159180e+00
1.107120153076620594e-01,7.460015031619340320e-01,4.020314271560589070e+00,2.649622678756713867e+00
6.034841015259964081e-01,4.838398643222456275e-01,3.174270250621671341e+00,2.938063859939575195e+00
6.268671551711654799e-02,7.899535768775947098e-01,4.048438338366953992e+00,3.134913921356201172e+00
2.000897442302746465e-01,6.862599826598793085e-01,3.672889492077216378e+00,2.836277008056640625e+00
1.530875809387242659e-01,7.013405380987792759e-01,3.913293256980850732e+00,2.706860065460205078e+00
9.893092202203161711e-02,7.410269164277064613e-01,4.053971602957651577e+00,3.158649921417236328e+00
2.716334584143495157e+00,2.730466550745771492e-01,5.342671582186867552e-01,3.253378868103027344e-01
2.557805022284413976e+00,2.667491328631329539e-01,6.917379935504773814e-01,9.817168712615966797e-01
1.342747440264084324e-01,7.318548855882046622e-01,3.959118655409479715e+00,3.451704978942871094e+00
