4.300161469998550350e-05,9.999999999999999791e-17,6.240803952703894986e-01,5.545970093010266737e+02,9.999999999999999791e-17,6.511140994966269524e+00,4.137536300324569372e-02,3.689763618830225411e+00
2.979369605876817581e-02,1.552802288705001699e+00,5.212840942914601650e-01,1.868124510254184045e+01,9.999999999999999791e-17,8.991543595986945192e+00,4.174926927287468670e-02,6.533594415556824408e+00
3.632470938118933531e-05,9.999999999999999791e-17,6.920572849542740990e-01,8.527352989350418966e+01,7.452398539233489316e+01,1.718758310864488692e+01,6.738779160211164077e-02,3.056690240537914605e+00
2.956004295630220004e-07,2.732364960985433022e+00,9.662209204997369572e-01,1.315789571609199093e+01,9.528493808126981435e+00,1.429815305399465686e+01,4.054635325515275335e-02,-2.810560414792343531e-01
4.456681333045241195e-05,1.684862780653706649e+00,8.628025052948856688e-01,3.905741005861450788e+01,9.196098847038729218e+01,6.133712449634758812e+00,4.129620652375047551e-02,1.733489779676384401e+00
1.396330337928158047e-04,1.809829898821613270e+00,9.123853561480229635e-01,1.516847843280627117e+01,2.726255422217609521e+02,5.967821392798418501e+00,1.170683673491159094e-01,1.268192872430209661e+01
1.175719504334208710e-03,9.999999999999999791e-17,9.999999999999999791e-17,6.352406106907187677e+01,3.265563222148871181e-01,1.584341970669174415e+01,7.312209218376140851e-02,1.907520929084195460e+00
9.999999999999999791e-17,7.141089785717559835e+01,9.999999999999999791e-17,3.522248114390314555e+01,7.632404981871789840e-01,2.503101172021721332e+00,9.999999999999999791e-17,9.499878250751977475e+02
9.065881708030222585e-03,1.905654856172661393e+00,9.999999999999999791e-17,2.460067885254099096e+01,2.116750679796648438e+00,8.358183469050230130e+00,5.963654973121537001e-02,2.490596839670258689e+00
9.833995590683755324e-05,9.999999999999999791e-17,8.926921821552731284e-01,9.543086225949158674e+00,2.758636692945861455e+02,1.409024526588978077e+01,7.736347337143065217e-02,2.771795043621384735e+00
1.163347790397744366e-04,1.255906573610704902e+00,8.534616206294329821e-01,1.897151242609038135e+01,1.062833105841257719e+02,1.316686665591696759e+01,9.398849077189064261e-02,6.411177995922113126e+00
9.076450314936892767e-04,9.999999999999999791e-17,1.344499167603430812e-05,8.040426587896344301e+01,9.999999999999999791e-17,1.283959775355745059e+01,6.113025273868410991e-02,1.527477096712653859e+00
6.395919445152513372e-02,1.248585328197317068e+01,7.571634959981625723e-01,1.023286310087569895e+01,1.086697039096683248e+00,5.863431202392797026e+00,9.999999999999999791e-17,2.195325739002795373e+01
9.999999999999999791e-17,2.766322886341707310e+00,1.505087400241274806e-03,7.043948354291562630e-02,1.466234237578026400e+00,2.253111572499059356e+00,3.417136033172479131e-02,-9.943016387812563250e-01
5.285765938787368801e-04,9.999999999999999791e-17,9.999999999999999791e-17,1.474810652522327246e+02,2.558669401128432330e+00,8.051138094595645001e+00,5.385495762459044378e-02,1.535959256836936682e+00
2.027906070991557577e-03,1.035043773423882207e+00,9.999999999999999791e-17,2.777704718294163300e+01,2.846243737882768698e+01,1.649745541102557311e+01,5.554859830018943345e-02,-4.675422161081316946e-02
4.847153418938293114e-05,2.534318308894283778e+00,8.835840146111441085e-01,5.239845546724414049e+00,1.103791850823131284e+02,4.182375219481077693e+02,5.713282126463296862e-02,1.440175262792465549e+00
8.141779630518147218e-05,9.999999999999999791e-17,9.999999999999999791e-17,4.087109372487846599e+02,2.843178990958039609e+00,1.387286487480392339e+01,4.819982015533280650e-02,3.845120958359028229e+00
2.449093721506172619e-02,2.176262905821399585e+00,6.894809920908500089e-01,1.442757504515439670e+01,9.837131426890829644e+00,1.667736740335175227e+01,7.155763620431215832e-02,2.142424478998860593e+01
1.190128081998198945e-01,1.289173941662475231e+00,9.999999999999999791e-17,1.145250794462424615e+01,7.345470194583015866e-01,1.070496218610116301e+01,2.902842641589549466e-02,6.410574166935886886e+00
1.200419673603533724e-04,1.485775215980753350e+00,7.398407020541191148e-01,3.269501792725105105e+01,8.609217907013413651e+01,9.284539583579690003e+00,6.771064847233124184e-02,2.791880845231117458e+00
6.444995004567923014e-02,9.999999999999999791e-17,7.256515786409705182e-01,1.612146272481627562e+01,1.078030860822182824e+01,9.989968653848409375e+00,7.878539919332060160e-02,4.959253650691032078e+01
2.815352756929494216e-02,3.302717544012944706e-01,8.328075921746761479e-01,1.271491670217596592e+01,1.276649906241645560e+01,1.235511455256111546e+01,1.285579033220567990e-01,4.327803219087815023e+01
9.999999999999999791e-17,3.667318001848418607e+00,6.090522793896129081e-04,1.253439031264281245e-01,2.188562607342968924e+00,8.474020019374433055e-01,2.057707415339819421e-02,-2.062729712387521452e+00
8.831400362229090140e-03,1.295617749023060039e+00,1.637379612659323747e-01,2.352185198629324603e+01,2.341006661367082486e+01,1.642621952808886476e+01,8.160448210473834896e-02,5.639036389402781069e+00
