9.999999999999999791e-17,4.250030306627055796e-04,9.268378680863539332e-01,9.772802378759491981e-01,2.568373473045867854e+02,2.818866686863179325e+02,4.124109525324433367e-02,3.670122167263310864e+00
1.010482777010162647e-01,2.795527616463266518e-04,2.825080393549320168e-02,9.772245076167014322e-01,9.999999999999999791e-17,5.143367357895366467e+02,9.999999999999999791e-17,8.828214900299540702e+00
2.465866750907472205e-04,6.041965155917200514e-01,9.999999999999999791e-17,5.966744150500061794e-01,1.596295438824989255e+00,2.045701182895385983e+01,7.027839271716869451e-02,3.228749893482364186e+00
3.012139906591225809e-13,9.148971921234547722e-01,9.999999999999999791e-17,3.258814858457877994e-01,4.936254249754849499e-01,2.430945581880414608e+01,4.088606978213387561e-02,-2.780215745713754960e-01
3.322939030712263042e-02,2.225049514411108209e+00,2.542314162660518906e-01,5.459266750288999104e-01,2.724769412300039217e+00,3.110636106381536425e+00,2.217337281547137381e-03,3.751992692033478516e+00
1.381186377878993177e-01,1.010519650249807754e-04,3.751255788520853618e-01,9.868071484394310700e-01,2.980931023267121116e+00,5.276575560102074860e+02,9.999999999999999791e-17,1.495565218657411855e+01
5.113562396189950260e-02,5.874705094889656493e-04,3.071120346670084267e-01,9.508708550628321987e-01,1.753188239046034325e-01,3.258540740179792579e+02,9.999999999999999791e-17,1.960239997681663127e+00
5.583051161245315827e-04,1.641456219476845613e+00,9.967901196196604641e-01,8.037000524157694725e-01,7.957060951451756514e-01,6.347745377613134288e+00,9.999999999999999791e-17,1.989474997150532687e+01
1.067276554783264408e-08,3.172420032649309274e+00,9.995475251845526987e-01,2.635954480055843763e-01,2.594352402476660213e+00,2.525799260643900812e+00,6.834985292780024202e-02,2.784638601518935719e+00
8.583671606709529587e-04,1.750479464484525213e-04,8.268408432312279732e-01,9.715887770358999642e-01,1.886430547062104210e+02,3.939219998457118095e+02,9.999999999999999791e-17,4.911382388829188095e+00
7.455138077992515266e-02,7.279125949955058683e-01,2.331486913281776707e-01,6.468776195022432063e-01,4.067951775429141215e+00,1.727094925841819872e+01,9.999999999999999791e-17,7.295655162624006707e+00
6.205637335265707516e-02,7.591922281485558250e-04,9.999999999999999791e-17,9.500976661050993810e-01,1.649920349527883578e+00,2.574287815569095983e+02,9.999999999999999791e-17,1.575960554331365948e+00
5.226449883773546731e-03,7.432386671847875212e-05,7.997983583745694736e-01,9.896610563556330620e-01,6.322439181862939961e+01,8.317600802312007318e+02,4.897802155392043388e-02,2.149516978239010001e+01
9.999999999999999791e-17,6.065562001522728508e-01,9.985878299149137938e-01,4.446082144644657452e-01,6.460167331669642188e+00,2.308726292753271281e+01,3.407199355235951410e-02,1.178938290543593226e+01
8.355980010337596712e-04,5.985095610817470213e-01,6.388378327553637104e-02,6.413732741755044930e-01,2.556202074329083196e+00,1.363768633104573702e+01,5.369079736394120894e-02,1.698166626117372235e+00
1.001580486591686529e-04,1.530026266925202730e-03,8.454320286801624285e-01,9.164939064925017309e-01,2.979817133951716102e+01,3.014310417206892225e+02,4.750660724538346286e-02,-2.178949032000167957e-02
3.228510017509440377e-04,3.202904905568061622e+00,8.457516288557798134e-01,3.507122679768407900e-04,1.708997225921352197e+02,9.999999999999999791e-17,9.999999999999999791e-17,1.581891512166272884e+00
9.999999999999999791e-17,1.566358335397022294e-01,9.996625470179739681e-01,7.765035783874736364e-01,1.349592855925778601e+00,5.553918632101532893e+01,4.826559023184640029e-02,3.867288672198323063e+00
6.040165694704729971e-02,9.062115388705123120e-01,5.573686438415594857e-01,8.282337203575902418e-01,1.168872415878785809e+01,1.898154236652784377e+01,7.558741598648175851e-05,2.685501193756117289e+01
9.007087481219187538e-04,2.691847163880797478e+00,8.236425485243125122e-01,4.789429306751782356e-01,2.531243514164199837e+02,1.427902776421933062e+01,9.999999999999999791e-17,1.004873011105451752e+01
8.097166035898479069e-06,4.141439732239504679e-01,9.415699523247658131e-01,6.399061792579635588e-01,3.309799454040373234e+00,2.305552213111402438e+01,7.228620564543508653e-02,2.968299189766251622e+00
3.066418291276840383e-05,5.097141114157523190e-03,9.786410679098265231e-01,9.759654751251375382e-01,1.636530511287497802e+02,2.987272820951924928e+02,2.851802800328521736e-01,5.964516917704051480e+01
1.710701931898506167e-02,9.999999999999999791e-17,9.354638054528741087e-01,9.999999999999998890e-01,2.041271722517337750e+01,1.007040553003039633e+02,1.762569591181820938e-01,3.041826491290894865e+03
5.098805673952289900e-04,1.675191196081198264e+00,9.999999999999999791e-17,3.926208522386634425e-01,2.220501681705964625e+00,4.974518134018418358e+00,2.006719356296081044e-02,-2.214140082847794400e+00
4.101986955465172086e-02,1.847240091137317408e-01,2.643982599082918550e-01,7.334677537918833368e-01,6.749221008903895758e+00,6.346624690655611545e+01,2.707307769720229337e-02,6.063493217066160845e+00
