1.646440511781974259e+00,2.145568099117258321e+00,9.565421112678369406e-03,4.112907204453299624e-03,8.492277057132664383e-03,5.673083427459634301e-03,6.093014066208322574e-03,9.928223458194046849e-03,9.999999999999998890e-01,1.634649548990690704e+00,1.270964398016714014e+00,1.937682339199968240e+00,1.312761633788077642e+00
9.999999999999999791e-17,1.840367089460654415e-01,1.183753663445215043e+00,3.807866689115115694e-02,5.423540942704620227e-03,3.498851716598014305e-01,3.494918300184776117e-01,3.123720567729471910e-03,5.908946648637511956e-01,7.579161150613003550e-02,2.057617219911415773e+00,5.425813721225296149e+00,9.999999999999999791e-17
1.307984706426011279e+00,7.777869548367399855e-02,4.069587869046191186e-01,1.753476427755530365e-01,4.081829842254769414e-01,3.477298896412611695e-01,8.844026972879480419e-02,3.375019023461078849e-01,9.999999999999998890e-01,1.305967177854830741e+00,1.261103406262467086e+00,9.910044630116223718e-01,6.139459021135275085e-01
3.241916981709225699e-03,2.155333378234730868e-01,6.604807204525585673e-01,2.938994662015512183e-02,5.480286184637256884e-03,6.697068317427717909e-02,2.106465639081557817e-01,3.737441376659662862e-03,6.934237331920679592e-01,3.079156118366255246e-01,1.983955907117677331e+00,7.747667864320930242e+00,9.999999999999999791e-17
2.901089517041030241e+00,1.641696747527166877e+00,4.224859286986652838e-05,2.948407381817686086e-03,5.285149752506631930e-03,1.340541592434669896e-03,5.852127828314301200e-03,6.668634505906390238e-03,9.999999999999998890e-01,2.144447981023093863e+00,2.093186473791812219e+00,6.482684867411291352e-01,2.928823364328725365e+00
