2.866252517498278677e-08,1.032031869027482396e-01,9.971264421971705039e-01,3.229005989401012133e+00,6.883328789132256986e-01,2.236961678680885512e+01,6.200463944013585404e+01,3.580807370119411248e-02
9.999999999999999791e-17,2.037154804741991287e-01,4.330004018269768655e-03,1.485017228568312753e+00,6.387447418770505481e-01,4.105013027909268884e-03,2.343354119968485705e+01,3.131334860764086597e-02
4.750443261045765604e-08,2.613261822817501412e-01,9.999711403613890104e-01,2.454154928685709225e-01,5.855514932602715605e-01,1.488380342317446869e+00,1.450567634338657985e+00,5.152872027373420899e-02
8.833795704531302584e-02,5.407239945864649178e-01,2.280866108855006749e-02,5.273869260884909635e-03,1.309725592842757823e-03,7.581737915497165359e-01,1.531978593057295113e+00,1.432124365909800690e-01
1.139781681101360439e-01,6.037875573277359242e-01,9.999999999999999791e-17,1.370013999065899712e+00,4.845899183429878687e-01,2.395519021877995147e+00,2.471656662595045351e+00,5.116789529326760261e-02
4.267021734324863115e-07,8.127016928765146142e-02,9.922549231512786116e-01,2.159242675191824112e+00,6.342016854659731084e-01,1.355090256612474953e+01,6.063985319892754688e+01,3.744578346217020126e-02
1.914375821950852744e-10,2.152424005159183640e-01,9.999527651682535989e-01,3.134272972685631764e+00,5.239470556192443729e-01,3.807723301210761946e+01,2.811504399254821962e+01,7.760822691921195893e-02
8.716661162125327049e-07,5.605610189915139624e-03,9.934912527127283122e-01,4.363100876562898134e-01,9.465204900832129287e-01,8.587157947363905919e+00,5.979701327960634671e+01,6.510889953799743612e-02
1.263388575725232841e-04,2.188771525616618197e-01,9.035241018548019198e-01,3.690811822238195816e-01,6.538153909399704311e-01,7.411139865903108159e+01,1.477668294907373259e+01,3.399176799197996951e-02
2.972253441950150558e-08,2.400993959237605335e-01,9.993624258052373754e-01,1.892390396724424306e+01,6.729327697472851089e-01,2.211598114055492115e+00,4.139431991036727254e+01,9.228093057135824950e-02
5.474341377716400034e-06,3.494391039026585877e-01,9.772523482312055476e-01,7.833128666563850651e+00,4.308344155371109374e-01,3.840234826575640081e+00,2.234862331307159877e+01,6.984790330185183804e-02
1.899340979345642068e-08,2.592936574275616843e-02,9.999961455916696051e-01,1.210445423831945755e+00,9.671247518130248189e-01,1.032688151460525727e+00,1.478225858825447681e+01,4.442431766127837717e-02
3.832625599681338644e-06,4.149550758518071730e-02,9.940586653241999526e-01,3.546792948575297477e-01,6.959046883358281921e-01,8.596370469994093710e+00,1.416419176356189880e+01,1.651648402520012882e-01
1.836779490687498782e-08,1.545820638519626866e-01,9.999805858694061911e-01,1.178194629427906426e+00,6.843813904497697553e-01,2.498842880808043176e+00,6.939632231599556889e+00,6.956109012820776982e-02
1.056424776123458275e-05,1.531730159667001601e-01,9.719202435478371260e-01,4.386696813353578861e-01,7.699581467315236294e-01,9.816271743460231392e+01,6.040732864333340046e+01,8.463852595433914161e-02
3.935161651878855971e-02,1.336110475179593249e-01,1.577359929219441514e-01,3.580831022655931450e-01,8.299107641972064409e-01,1.215326852406033720e-01,1.103805840563220064e+00,4.337171253843859209e-02
1.324762407737659232e-09,1.473321796233456327e-01,9.999995378077475294e-01,3.480453236416073404e-01,7.723181271437127293e-01,1.320386862892565905e+00,2.364809369826087249e+00,6.832887920932144421e-02
6.582604652288265452e-08,8.002546900127766732e-03,9.978844586490771551e-01,5.425056380406632073e-01,8.664818981611616122e-01,3.206743090974727295e+01,1.535021423918616392e+02,9.566766105681069610e-02
2.266484049457698441e-05,1.519131387809595370e-12,9.891278704738856176e-01,5.937115990559870937e+00,8.347138286952118236e-01,3.275578141600248294e-01,7.251348150333183185e+01,7.142456620250769994e-02
5.180880491291943281e-08,1.498640867574043689e-01,9.999701935716155399e-01,3.124060743227007553e+00,6.890763721731073543e-01,1.207240856744593360e+00,5.000774806541088680e+01,5.673218054866824289e-02
3.052140546795310133e-02,9.999999999999999791e-17,3.036928288359007078e-01,9.999999999999999791e-17,9.999999999999998890e-01,2.624519867740372714e+00,2.427764205568586853e+00,9.999999999999999791e-17
1.029223347208361463e-05,1.423966275646794954e-01,9.780969319345238500e-01,3.774234252919513311e-01,5.934525378420913988e-01,7.435353432083888947e+01,2.447256113250538689e+01,1.192536871509209118e-01
4.856814487021051188e-03,1.146961218715520899e-03,9.578937034308672160e-01,9.999999999999999791e-17,9.986851564995115060e-01,4.463454535453731387e-01,1.810849094183975438e+01,9.999999999999999791e-17
4.352817780279451605e-07,3.330508824180050415e-03,9.931093363705730814e-01,2.308881113629985649e+01,8.900580368294845890e-01,2.927662383477154240e-01,1.650140798084278515e+02,4.573898764350774887e-02
1.500835883905229018e-03,9.999999999999999791e-17,4.129187325106688511e-01,1.078749305959108007e+01,9.818412244521024235e-01,3.231018757961499621e-01,1.830160212313649559e+00,6.991086265871963856e-02
