1.51628244e+00,2.08436462e+00,4.17071655e-03,1.00000000e-16,3.26136922e-01,7.44882209e-01,6.80530008e-02,1.05166864e-01,2.07474446e+00,3.34690900e+01,3.75627147e+01,8.04027129e-01,1.64442207e+00,1.53893768e+00,1.91540322e+00,1.36300920e+00
1.51937146e-04,1.00000000e-16,1.00000000e-16,1.29495585e-01,2.32569024e-02,4.92114094e-04,8.19820413e-03,2.30780000e-01,9.66080990e-02,1.23828676e-05,1.00000000e-16,1.00000000e+00,9.02047463e-01,4.40811544e-01,9.14659781e-01,1.81249791e-02
1.30292646e+00,1.69509961e-01,4.06223954e-01,1.96230248e-01,3.32778169e-01,8.83871929e-01,4.02340627e-01,8.96425993e-02,3.41267170e-01,1.21123741e-01,1.44183532e+00,1.00000000e+00,1.30495514e+00,1.26986704e+00,9.88205984e-01,1.32013133e+00
3.10884450e-03,2.14999930e-01,6.60789272e-01,1.00000000e-16,2.97647642e-02,5.48917707e-03,6.87712982e-02,2.12792155e-01,3.70483605e-03,1.00000000e-16,1.00000000e-16,6.93291340e-01,3.07217643e-01,1.93285801e+00,7.74961601e+00,4.63622064e-06
2.89984268e+00,1.64111471e+00,1.09004366e-02,1.72527895e-03,4.19941755e-03,7.41314379e-01,1.31164431e-03,6.07450394e-03,1.03602582e+00,2.52496012e-02,2.08524608e-02,1.00000000e+00,2.14444760e+00,2.09318411e+00,6.48069273e-01,2.92783633e+00
