1.639992213180374803e+00,2.128340654092766293e+00,5.795746317364548761e-03,4.582763484827953940e-03,9.999999999999999791e-17,9.999999999999999791e-17,7.926796980542695492e-03,5.008408800752922607e-01,6.873633154389271027e+00,9.999999999999998890e-01,1.634649570555394282e+00,1.271619494999842725e+00,1.937198256954896447e+00,1.297865031118033974e+00
9.999999999999999791e-17,7.894107563824801499e-01,6.287577384817587545e-01,3.343548078948947733e-02,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,1.384416450290722356e+00,6.717738173093431575e-01,9.063168817374405162e-01,4.373982294937036053e-01,3.389951557807399096e-01,9.999999999999999791e-17
1.305965444954110044e+00,7.765862104981149927e-02,4.063305255839699259e-01,2.006321894814677154e-01,5.030514745628839046e-01,3.688380638355482355e-01,8.830373599995949840e-02,5.289805013669740541e-01,1.342788449549864094e+00,9.999999999999998890e-01,1.305786143189240134e+00,1.266853289307934505e+00,9.894745543507563745e-01,1.133348841938815355e+00
3.255046096403993450e-03,2.155343664816446736e-01,6.604782796163022329e-01,2.937751688180885792e-02,5.475867926645510905e-03,6.706271155691269359e-02,2.106335275218875203e-01,3.737450763323786791e-03,9.999999999999999791e-17,6.934237159916781801e-01,3.082936108181024149e-01,1.984434757945157779e+00,7.747818453026527941e+00,9.999999999999999791e-17
2.900561911323420006e+00,1.641379224652766977e+00,9.999999999999999791e-17,2.959727303585189644e-03,2.756381965571892412e-01,1.296177345000692430e-03,5.875683468210087489e-03,5.590799287167567133e-01,5.964566776938236975e-03,9.999999999999998890e-01,2.144447967608567929e+00,2.093186421662585950e+00,6.481725965650110277e-01,2.928288244981120059e+00
