9.260478694528300636e+00,5.050827177828486114e+00,9.999999999999999791e-17,9.999999999999999791e-17,5.854359116842412086e-02,4.177539871750426959e-01,9.999999999999999791e-17,4.983776663275112789e-02,1.911771120335019336e-01,9.999999999999999791e-17,9.182489940094001879e-01,9.999999999999998890e-01,7.910146137118144738e-01,2.134809124122994728e+00,3.597764325295210064e+00
7.862952121814180018e+00,1.267575575980442126e+00,3.883223532179655435e-01,5.509604410879643220e-03,2.846529592441383039e-01,3.704164063819417874e-02,1.009497529946165456e-01,4.419192707149274119e-02,3.283317093640245043e-02,2.867654667866209039e-01,2.380168984083607109e-01,9.958235846590436369e-01,6.982030662805360777e-01,8.496328896640019224e+00,1.042929812113251087e+00
9.999999999999999791e-17,2.632735036687204322e-01,2.003973025106573935e+00,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,1.285910884730698619e-06,4.553284807179055711e-06,3.375764252185230120e-04,2.382249547992656979e-01,3.474419292028436690e-01,9.746486390830709778e-01,9.416537257626145241e-01,7.111416289865044593e-01,1.344891582269276187e+00
8.660946931026414219e+00,3.425083853648708487e+00,5.211294755410135204e-01,7.579349611464737402e-01,1.331152492059236581e-01,4.882441031549666216e-02,6.455814797888466405e-02,1.745984777331953397e-01,6.704193056542434581e-02,1.112610253121653625e-01,9.489781854980999798e-02,9.982141745962660462e-01,1.643940303560314176e+00,2.239053374033676214e+00,1.441818226197062236e+00
9.999999999999999791e-17,1.089862834110333356e-01,3.450127242157636775e-01,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,3.021153329487860639e-01,4.892385888936047755e-01,4.889287769916265125e-01,4.146963748102137970e+00,1.399533676276875527e+00,1.827513579174147862e-01
