9.999999999999999791e-17,2.891938879852382627e-01,8.067627498226536131e-01,3.241776287819696711e-04,7.807688326582818972e-01,7.545932070366232480e-01,9.572865132318755244e+00,3.846010628531152609e+00,3.319436654390178071e-02
9.999999999999999791e-17,2.037154801903978685e-01,9.255244633637348031e-04,9.999999999999999791e-17,2.591744573627250553e-02,6.387447418852033598e-01,9.999999999999999791e-17,2.343354133426480956e+01,3.131334858360802081e-02
2.768468434254175590e-05,2.326190734302588936e+00,9.999999999999998890e-01,1.493493151909219829e-01,1.316936365117274121e+01,4.927225104605598704e-01,1.794368374431573709e+00,2.986624302501011812e+02,9.440472260363723182e-07
9.999999999999999791e-17,9.999999999999999791e-17,6.036642368749236542e-01,1.444182689075381928e-02,1.744660905948764995e-01,9.999999999999998890e-01,7.652477206397723108e-01,1.702541886566054652e+00,9.999999999999999791e-17
9.999999999999999791e-17,1.744370505831909779e-01,5.682452539751430692e-02,2.870715788922276746e-01,2.750895672160557481e+01,8.303158126983461152e-11,8.647767896028251133e-01,1.408097806389954165e+01,9.120106808618892724e-02
9.999999999999999791e-17,2.677389116165921901e-01,7.850508749650154661e-01,2.876132813058848974e-03,1.004921015398445361e+00,6.407547975050112976e-01,2.809014760820709888e+00,3.872362353224027220e+00,2.549378298875742965e-02
9.999999999999999791e-17,9.999999999999999791e-17,3.779935376968902583e-01,3.460494356012795425e-01,4.101492531357386895e-01,9.999999999999998890e-01,2.077584173701152004e+00,7.668547730185727440e-01,9.999999999999999791e-17
9.999999999999999791e-17,3.078934914934984904e-02,3.968588478651802753e-01,1.209693591985017552e-01,1.801582513148807685e+00,7.849473839628560157e-01,9.999999999999999791e-17,1.492779685788562105e+01,2.461248316434383118e-02
6.227434847015867608e-03,9.999999999999999791e-17,2.657244775738794029e-01,3.834637237587860265e-02,5.439309830503978593e-02,9.999999999999998890e-01,2.586379152696483441e+00,1.528898466594169836e+00,9.999999999999999791e-17
9.999999999999999791e-17,9.999999999999999791e-17,3.637738646624440880e-02,7.249577955710084787e-02,8.249618227498617395e-02,9.999999999999998890e-01,8.058356719957125991e-01,1.021732448985630537e+00,9.999999999999999791e-17
1.054907513608172593e-16,4.966326853753588177e-01,9.693533406608605130e-02,6.023816924352740770e-02,4.158009375747841463e-01,5.215853176959718285e-01,1.853387984179936332e+00,2.250678254211529783e+00,1.000205644001348766e-16
9.999999999999999791e-17,9.999999999999999791e-17,4.680343229267106553e-01,2.315080877009273452e-02,1.446435031262054416e-01,9.999999999999998890e-01,1.312429003037119291e+00,2.550644760713250747e+00,9.999999999999999791e-17
1.939816511010828375e-05,4.917383361163524952e-02,8.696749624258618416e-01,8.405695898650927464e-03,2.505205570858693997e-01,6.980088861269362344e-01,1.144820484279348882e+01,1.068626809204114103e+01,1.424803217073921657e-01
9.999999999999999791e-17,1.127479590312706753e-01,9.023372701688945341e-01,1.270926084957060614e-03,1.060212672036491693e-01,8.090176723621969046e-01,2.287986298090934678e+00,2.889073671208429506e+00,6.066866321607510687e-02
2.375452794369460330e-01,3.573578889043620976e-01,2.712409451086362708e-02,1.453401404622122264e-02,1.740038775826871220e-01,3.967338629808487283e-01,2.416533547924220926e+00,6.217159398669684478e+00,1.431603461107117392e-01
9.934252393469417131e-02,2.751378650923103075e-01,8.902206768045524063e-03,7.972249434362699283e-03,7.147460279841598707e-01,3.908853304889921554e-01,8.553049638708575680e-03,1.084035017850778271e+00,2.542673036841691658e-02
9.999999999999999791e-17,9.999999999999999791e-17,9.936389440063027045e-01,9.999999999999999791e-17,2.255170951719219996e+00,9.999999999999998890e-01,1.530364304441225620e+01,9.999999999999999791e-17,9.999999999999999791e-17
9.999999999999999791e-17,9.999999999999999791e-17,2.135823992396101989e-01,7.979652524775146527e-02,1.405494436977687833e-01,9.999999999999998890e-01,5.083199543551980559e-01,5.098116934020244795e-01,9.999999999999999791e-17
3.556296551055968536e-01,2.763858059514842647e-01,2.863832418165739198e-03,2.543009296405564744e-03,3.361425517779673133e-02,3.391261186753077167e-02,2.632738017045314294e+00,5.458894595241999825e-01,4.660076196616711464e-01
9.999999999999999791e-17,9.999999999999999791e-17,4.785805204603057472e-01,2.088046358987388079e-02,7.994443989407547246e-02,9.999999999999998890e-01,5.691144348995105240e-01,1.576842137598613025e+00,9.999999999999999791e-17
4.982772490101956137e-02,1.859983585984847920e-01,3.114853461043582544e-03,1.348390329370486272e-03,1.638418456131015555e-01,5.620196572406803703e-01,2.581284147148918962e+00,2.403614208092298643e+00,2.203811443222590538e-03
9.999999999999999791e-17,1.465485735817413093e-01,8.424776323527093380e-01,8.892942581290219986e-03,2.967113175604896846e-01,5.904652006708828171e-01,1.184918211083936335e+01,2.343729917135265239e+01,9.803183006838611657e-02
5.225999772853609504e-03,9.999999999999999791e-17,3.550625278134697527e-01,4.073652548378606242e-02,7.189099084644451354e-02,9.999999999999998890e-01,1.047284711878019525e+00,2.892395751486192879e+00,9.999999999999999791e-17
1.795124035967165244e-01,5.190649262018269816e-01,3.591187044010554774e-02,8.746849651617764204e-03,6.415155305948050390e-02,1.642438108528189444e-01,3.061002591239318171e+00,9.070153107988078167e-01,7.670703032447802328e-02
3.223191847725165871e-01,2.838589277407374545e-01,2.653333619185585524e-02,3.573645567624463004e-02,3.026280296797901337e-01,2.948280919058915428e-01,2.744293431625317137e+00,6.972198198060836072e-01,1.416784615520891299e-01
