3.192869203393418343e-02,3.187375057346052976e-01,9.999999999999999791e-17,9.999999999999999791e-17,6.839865626038786617e-02,3.193830666703444954e-01,1.719850882522289348e+00,1.591346097157411821e+00,3.689902523499000164e-02
9.999999999999999791e-17,9.999999999999999791e-17,2.047825152528273511e-03,1.264464821101431435e-01,8.404533933454153005e-02,9.999999999999998890e-01,2.330122888433056039e-01,8.993003740510309152e-01,9.999999999999999791e-17
1.896779362297174726e-02,9.999999999999999791e-17,4.653834229814485246e-01,2.054079701979373215e-02,3.011547204271916023e-01,9.999999999999998890e-01,1.622945746576041959e+00,1.498357960252385102e+00,9.999999999999999791e-17
3.214627179031966792e-02,1.530893684095866944e-02,1.442837158237683789e-03,2.731037679810705194e-04,4.870439380008403929e-01,9.765273742767489606e-01,6.434184209224827478e-02,1.545581630207917057e+00,8.966385294126365257e-02
8.978426910543473374e-03,9.999999999999999791e-17,4.156259485436932244e-01,4.957861597732282632e-02,7.921159959569616937e-01,9.602441835508087609e-01,1.437778061309843425e-01,3.775391475938749242e+00,2.212805448880493520e-02
9.999999999999999791e-17,9.999999999999999791e-17,1.939828621888065596e-01,1.654597274867175005e-01,8.086586479025709151e-02,9.999999999999998890e-01,5.697048719123641858e-01,2.787447037397152716e+00,9.999999999999999791e-17
9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,2.761986064756261072e+00,9.999999999999998890e-01,1.349645301326331648e+00,2.015687213920554388e+00,9.999999999999999791e-17
3.399166607221823511e-02,2.694095247774327961e-01,8.328038613347372721e-01,9.999999999999999791e-17,1.665411103709855123e-01,7.654100053571409878e-01,1.163753852213891493e+00,3.289849700582848868e+00,9.999999999999999791e-17
2.131887469289757767e-02,1.270117691813488214e-01,6.493926529783341506e-01,4.346985926903620034e-05,1.591292975422020084e-01,8.212257818699150169e-01,2.580429525806188007e+00,1.849589898076997363e+00,3.801322353906060741e-02
1.096174797890005735e-02,9.999999999999999791e-17,2.202967621973888068e-01,5.228232945862260062e-02,1.253307267701092853e-01,9.999999999999998890e-01,1.267958156860154784e+00,7.955821333794342864e-01,9.999999999999999791e-17
9.649464756360072513e-05,4.102199094619316533e-01,9.525126578509006681e-01,9.877679019862322434e-06,1.076306059486931421e-01,6.455563161312174447e-01,1.421296692729559163e+00,5.215203151931126158e+00,7.298897403557411123e-02
6.787750137106107751e-02,9.107114562044520134e-02,3.919826666752623257e-01,3.476012872686390365e-02,5.152369488080056348e-01,8.098272707174146712e-01,1.346176671737477237e+00,2.127370913896436289e+00,9.999999999999999791e-17
2.492337391896440671e-02,9.999999999999999791e-17,1.524869141152787599e-01,5.570819896862041487e-01,5.021943254539976836e-02,9.999999999999998890e-01,6.763430602978035555e-01,2.037971905188036281e+00,4.656394799320935640e-02
4.392138416444467397e-02,3.839332488288060286e-01,5.490658122661535266e-03,7.287746885722187762e-03,6.116521020117778873e-01,6.705827430934915290e-01,2.767405209526748067e+00,3.015164619278790425e+00,5.481583505795154659e-02
9.999999999999999791e-17,2.597852926723935307e-01,6.360121902785131898e-01,5.809885656148930204e-03,8.240353626204303117e-01,7.567010779059284431e-01,2.004605901071121021e+00,2.355063570659615024e+01,8.415268100343641089e-02
