1.62207880e+00,2.15454079e+00,9.50225233e-03,1.00000000e-16,7.23236608e-02,6.97201629e-01,9.00761247e-02,1.48870920e-02,6.14570299e-01,8.53390406e+00,9.57605426e+00,9.54114789e-01,1.63648162e+00,1.29832226e+00,1.92031487e+00,1.31674423e+00
1.00000000e-16,2.02212080e-01,8.24365610e-01,1.00000000e-16,3.25175227e-02,1.00000000e-16,1.41429403e+00,3.26822795e-01,2.15192493e-03,1.00000000e-16,1.00000000e-16,6.24240831e-01,5.34488780e-02,1.39512074e+00,8.03748592e+00,1.67232185e-02
1.29877020e+00,1.39967820e-01,4.04091838e-01,1.95533158e-01,2.78388915e-01,6.81071978e-01,4.61746792e-01,8.78172244e-02,5.68697502e-01,1.20352234e-01,1.24122928e+00,1.00000000e+00,1.30366511e+00,1.28291693e+00,9.84023020e-01,1.17798592e+00
7.40463939e-01,1.52857018e+00,3.76237625e-01,1.00000000e-16,1.00000000e-16,1.00000000e-16,1.00000000e-16,1.00000000e-16,1.00000000e-16,5.96803350e-01,7.52903898e-01,7.09643949e-01,1.53245289e+00,2.67868161e+00,2.69945579e+00,1.00000000e-16
2.89967249e+00,1.63967592e+00,1.00000000e-16,1.60025213e-03,3.46861199e-03,4.13822784e-01,1.16646394e-03,6.77839840e-03,5.81208873e-01,1.00000000e-16,8.10751344e-03,1.00000000e+00,2.14444739e+00,2.09318640e+00,6.47380505e-01,2.92550681e+00
