4.998097082145926962e-01,9.955297903236045576e-01,1.253037310302662188e+00,2.944736003875732422e+00
5.086234964617400989e-01,1.010517426426757126e+00,1.156627465084227424e+00,3.279839992523193359e+00
5.072824922959519034e-01,1.028866479104417975e+00,1.151729426658021138e+00,4.608647108078002930e+00
5.015619415663605807e-01,8.679163096920671228e-01,1.143943876773160451e+00,3.607869148254394531e+00
4.908702144250276511e-01,1.033588752496242158e+00,1.189899730811099232e+00,3.843442916870117188e+00
4.987136649529606558e-01,9.272763035900245532e-01,1.126790213296154919e+00,8.070011138916015625e+00
5.303077455301422605e-01,8.929042992664320000e-01,1.105133909045917351e+00,3.890369176864624023e+00
4.820744206245589636e-01,1.099657335281955861e+00,1.274057202548345868e+00,3.472424745559692383e+00
5.146163224499522570e-01,1.022394774360782188e+00,1.154877988324378713e+00,3.448523044586181641e+00
5.207037134194968386e-01,9.578058930138764193e-01,1.057387335855309196e+00,6.874554872512817383e+00
4.870162950841976368e-01,1.029425098174009179e+00,1.202556356507524571e+00,2.747413873672485352e+00
5.004585317196077465e-01,1.015177711310694120e+00,1.173283135707633207e+00,3.425616979598999023e+00
5.095535385465531641e-01,9.733866990509424388e-01,1.229415104770323230e+00,3.839071035385131836e+00
4.965867319194011142e-01,1.092334660500262178e+00,1.202734516959309330e+00,2.969657897949218750e+00
4.835536183769905128e-01,1.083330521168164529e+00,1.254887290476046857e+00,3.881812810897827148e+00
5.202013660386315408e-01,8.809550957919357606e-01,1.109999834687244835e+00,3.235593080520629883e+00
5.043178988905872018e-01,9.325641198648152441e-01,1.231705320277934890e+00,3.818951129913330078e+00
5.169135229071936122e-01,9.749435159605085444e-01,1.141055208299264656e+00,2.935926675796508789e+00
5.139993566751659415e-01,9.995591061462654192e-01,1.193590889648267206e+00,3.802698135375976562e+00
5.014036897059120923e-01,9.760501870973643523e-01,1.254274042952162382e+00,4.148780107498168945e+00
5.023046138234553704e-01,9.540337031780634636e-01,1.193099459524393779e+00,3.681282997131347656e+00
4.794334415920729620e-01,1.164924262981946956e+00,1.327758987499763732e+00,6.465328216552734375e+00
4.977753107605011884e-01,9.278084334319038895e-01,1.254073086261271008e+00,2.986298084259033203e+00
5.035212369832768875e-01,1.089476358172001946e+00,1.117485476994503957e+00,3.379361152648925781e+00
5.026850174378122427e-01,9.778166515529836955e-01,1.221651823268507187e+00,3.416321039199829102e+00
4.863261448611787552e-01,1.085308000069400647e+00,1.236619745396893455e+00,2.967503070831298828e+00
4.740772024150805564e-01,1.010773055645891816e+00,1.246378925766614465e+00,3.610041856765747070e+00
4.953314731158166007e-01,1.028154607791205821e+00,1.161099226912727378e+00,4.162830114364624023e+00
4.874331887112931527e-01,1.055112937439194765e+00,1.241212895655113613e+00,2.921741008758544922e+00
5.130254170609783726e-01,1.008978738653511620e+00,1.032061606751474292e+00,3.306452989578247070e+00
4.896423628422617025e-01,1.031975128209130510e+00,1.247386530339750665e+00,2.664345979690551758e+00
4.789642736042742932e-01,9.941189502282395951e-01,1.303459426837916046e+00,4.878143072128295898e+00
5.040166545835814693e-01,9.244258170401864483e-01,1.220252937876306731e+00,3.327569961547851562e+00
5.081424986380235209e-01,1.000040727171248811e+00,1.154932891665310546e+00,2.991736173629760742e+00
5.048462049029499576e-01,9.428488884598779096e-01,1.226904828044255380e+00,4.033205270767211914e+00
5.096879713318140936e-01,9.732959162873638936e-01,1.165144209894726890e+00,3.643873929977416992e+00
4.960434001931883774e-01,9.202372612753730863e-01,1.184534619779923803e+00,3.292179822921752930e+00
4.971614220477981738e-01,9.803825277476259092e-01,1.246852876512281494e+00,4.090886116027832031e+00
5.013939799019249133e-01,9.761611101762371900e-01,1.204648202118937306e+00,3.646821975708007812e+00
5.161165077377390942e-01,8.775088374083682696e-01,1.090705650696994100e+00,4.536198139190673828e+00
5.040475883022544901e-01,8.943307452552428094e-01,1.138685308243941874e+00,4.086213827133178711e+00
5.047165530313566517e-01,9.594496615373302451e-01,1.189833365006133237e+00,2.460774898529052734e+00
5.309731426945782928e-01,7.943399435176867751e-01,1.013342954980735344e+00,3.628759145736694336e+00
5.034596701486218073e-01,9.734666859348923840e-01,1.072267831994375031e+00,2.717348814010620117e+00
4.888324873458880782e-01,1.066886556123362917e+00,1.303943686544824399e+00,2.483186960220336914e+00
4.760114998361841820e-01,1.073025463098623122e+00,1.328638104846067147e+00,3.494926929473876953e+00
4.808397388238863646e-01,1.019679645430874082e+00,1.273368114244056049e+00,3.337937116622924805e+00
5.311252082999673441e-01,8.860168818904435861e-01,1.049299846100494538e+00,3.075364828109741211e+00
4.908386016327815904e-01,1.058647059462795248e+00,1.209965137555147896e+00,4.083902835845947266e+00
5.125414091762136026e-01,9.249765472047702941e-01,1.178686325090790410e+00,3.119419097900390625e+00
