1.304531473694192367e-01,5.435388926879665128e-01,6.498036605371215746e-01,1.818078117190204734e+00,1.246003225685072824e+00,2.229968464798562877e+01,2.392401995733418385e+00,1.488076243425480243e+02
2.865650524066633916e-04,9.999999999999999791e-17,9.999117682435438859e-01,1.335283901966000775e+00,1.561090154954357101e-01,2.757206743920056491e-01,9.999999999999999791e-17,1.847999524335209856e+02
2.002526352877323834e+00,9.999999999999999791e-17,2.097181693105085731e-01,1.687976149329332598e+00,6.683417200152923954e+00,3.016833983856307411e-01,9.999999999999999791e-17,1.481599500188871446e+02
7.738681502461316475e-01,9.999999999999999791e-17,5.635658257951504657e-01,1.923076572467740109e+00,2.463792177294282570e+00,1.069901738327500906e+00,1.347086563059459952e+00,2.012852700240819956e+02
2.601051025036101301e-05,2.200264532454375477e+00,9.999862697273100842e-01,1.008012929800256252e+00,5.817500360532648074e-01,6.473234625737612769e-01,9.999999999999999791e-17,1.285017013801825101e+02
9.538218683817354382e-01,2.157144655802524902e+00,9.999999999999999791e-17,9.999999999999999791e-17,5.239956333914863595e-01,2.745668436030237025e+00,1.361258060035268169e+00,1.228387649239407438e+02
2.735147457237285362e+00,9.999999999999999791e-17,9.999999999999999791e-17,1.385088645688308917e+00,2.457505149328159888e+00,5.536260196348166129e-01,9.999999999999999791e-17,1.447141946391254805e+02
2.178927611236101125e-01,9.999999999999999791e-17,1.842901652215478137e-01,7.308850163036618497e+00,1.197182913348368238e+00,1.122983073525569475e+00,1.854847827760250700e+00,1.241986686025493611e+02
9.394699375671332342e-02,1.063124272925294100e+00,9.999999999999999791e-17,1.038232360445110203e+01,2.606226018328116734e+00,3.225081030845360908e-01,1.349584879375247848e+00,8.168957846555757385e+01
1.036374204495791457e-01,1.131969113970254570e+00,1.287847067758697561e-01,1.044656096627639918e+01,9.999999999999999791e-17,7.702307887990532675e-01,2.623031838757333034e+00,1.813150191337953174e+02
1.320390644115328360e+00,9.999999999999999791e-17,3.647522576296761687e-01,1.266618235638485412e+00,2.006135311735733229e+00,6.028558384636388823e-01,6.362747861840434282e-01,1.196564273080659433e+02
2.104550864969532586e+00,2.244334748406258573e+00,3.136832981545558119e-01,2.328386284150389396e-01,4.028101414119743318e+00,1.978296831590905525e+00,9.999999999999999791e-17,1.289067566869598522e+02
3.917209276984104371e-02,1.635079582037690216e+00,9.999999999999999791e-17,6.566454057296311930e+00,3.160656029280103141e+00,7.374865676317122087e+00,2.171574478792976493e+00,1.406183469363483312e+02
1.971128079157913326e-01,1.630015234699403903e+00,6.252962672338472361e-01,9.999999999999999791e-17,2.932424699486647857e+00,2.845752467876350611e+00,9.041416344931446636e-01,6.119701939666236967e+01
1.552032069303695971e+00,2.288372814804047195e+00,1.702102909805659064e-02,9.999999999999999791e-17,2.995463109135092061e+00,1.058652648387484532e-02,9.122617164226757280e-01,1.186722160140144524e+02
1.054879988784448885e+00,9.999999999999999791e-17,9.999999999999999791e-17,2.000258248323618648e+00,1.562177096070827553e-01,9.258332115045398991e-01,1.967426893975829927e+00,1.623813801338320104e+02
6.265707434742773252e-01,1.575515932642596262e+00,3.474896611730869944e-01,1.022888649260819842e-16,1.119851161601759237e+00,9.999999999999999791e-17,1.218262843482895708e+00,9.206360663583102166e+01
1.893345326205443657e-01,2.389574348176201901e-01,7.685034730855708762e-01,2.131027460575162902e+00,2.340804839356024569e+00,4.697705963941086749e-01,1.911929734009990556e+00,1.460374845643274284e+02
2.071706691257337065e-05,1.883136100726805262e+00,9.909643200869121538e-01,1.460651717841502384e+00,3.877524808154851854e+01,6.815440973565596305e-01,2.986675100532051097e+00,1.892346262982687790e+02
7.463426388297861314e-02,9.999999999999999791e-17,9.186294314438419040e-01,1.588364808809439976e+00,4.074742752106713106e-01,3.158654055302827057e+00,1.167512426798997138e+00,8.148216049361755609e+01
9.265643344648851754e-01,2.540399903528026471e+00,5.946910275692184333e-01,4.078096331849951905e-01,2.003976144647343194e+00,5.304782513977811753e+00,9.999999999999999791e-17,1.179002795547691562e+02
5.654096683264355772e-01,1.400325110525665551e+00,9.999999999999999791e-17,8.624954355164372588e-01,2.162902692752801226e+00,9.999999999999999791e-17,1.189084375416340489e+00,8.381563463776591050e+01
9.443378407713479779e-05,9.999999999999999791e-17,9.999439657585179608e-01,1.518038635545338799e+00,1.075937702933873918e+00,4.595513337572719181e-01,1.220984478869665990e+00,1.534336795864508645e+02
1.699997809667298077e+00,3.013851917077882359e+00,9.999999999999999791e-17,9.999999999999999791e-17,2.264389577123768316e+00,9.622873125736848277e-01,9.401774980339629995e-01,1.424451312950031365e+02
8.069341624595809944e-06,1.916692223306492471e+00,9.934747405100406992e-01,8.127696748499955959e+01,1.000000011168154771e-16,1.294839334613027360e+00,1.171059462917011684e+00,6.974433558635683994e+01
