1.361692491043848818e+00,1.381542370216965132e+00,2.436909504484889299e-01,5.117901884869069384e-01,1.153648025148780176e+00,1.043249593570113820e+00,9.634639168310520363e-01,1.491556149384621506e+02
1.935426614300614467e+00,2.521673490845765642e+00,4.947712157069728695e-04,1.580214288279521428e-01,7.167259140910363499e-04,5.280586511207634892e+00,1.316136090008302117e+00,1.848880963786460825e+02
1.255637231362025652e+00,2.621541619580624261e+00,2.711070085670347352e-01,2.182720150759834554e-01,7.230906691423383492e+00,9.875847844418959909e+00,8.136647145240401002e-01,1.481649218133345016e+02
1.503415755308898261e+00,1.200122699670792326e+00,4.411345505109614540e-01,7.199102103145765819e-01,1.990043150854386544e+00,1.778752814974440266e+00,4.528341007985594580e-01,2.017340537553612876e+02
1.275946743576870284e-06,1.426112445872072199e+00,9.999921964917797279e-01,3.962304204681227349e-01,1.980270064626632021e+00,2.106305891362503235e+00,1.730944142137431196e+00,1.286194749617659170e+02
1.285791672545769426e+00,8.502294434894661634e-01,9.999999999999999791e-17,6.517256593900667694e-01,1.141047543503923428e-01,1.210173807159926396e+00,1.029288255841920963e+00,1.226934210016866729e+02
2.089673608012950545e+00,2.155292497313337829e+00,9.999999999999999791e-17,3.118075563278349671e-01,2.460877837418176561e+00,1.421383725528582387e+00,6.501459694262868849e-01,1.448864670073010927e+02
2.683679653310983083e-05,1.132433299093278833e+00,9.999809471295056928e-01,6.334141847406100645e-01,3.523153513821771776e-01,2.772199832874604919e+00,7.112000758051765237e-01,1.242627057207101586e+02
9.514802744382289124e-01,1.387767444267354655e+00,9.999999999999999791e-17,5.208949080605742576e-01,2.606457964706442532e+00,6.628139600173417190e-01,4.920515986299738853e-01,8.169340243532660395e+01
9.681099685030234228e-04,2.135512813962286316e+00,9.994806056315236331e-01,4.821406343926760152e-01,3.515456347219127475e-01,1.692387348813160886e+00,8.728769472724079437e-01,1.813107456185196895e+02
8.102116050722902862e-01,1.029236607855858132e+00,4.405979374966597084e-01,4.859322094545224791e-01,2.150406382960317941e+00,1.237701202226386687e+00,1.267606388283382124e+00,1.198147572787028992e+02
1.692002257039946000e+00,2.329885950108308013e+00,3.452418904334103034e-01,5.972393015866247351e-02,4.222250771131797364e+00,1.019689497717837456e+00,4.822788559962885024e-01,1.289486639854173973e+02
1.291142501461265857e+00,2.690037638452392521e+00,9.382833778923219126e-02,1.803455873774761908e-01,6.851554281367757682e-01,9.122870410150612841e+00,7.846977193475400680e-01,1.406280993980662117e+02
3.116826130860768651e-01,1.830467801196714817e+00,5.709819326295169084e-01,9.999999999999999791e-17,2.561175236364695795e+00,2.780013370115736571e+00,7.036890659322994068e-01,6.119701939666234125e+01
2.463866796875402887e+00,8.639507513385373050e-05,1.096365884828213143e-02,9.999727757535423756e-01,2.895761176335037046e+00,5.318571788716236481e-01,1.996758109740175830e-05,1.185740394648204870e+02
2.069524208990295211e+00,8.798836153794182824e-01,9.999999999999999791e-17,7.174125671765587686e-01,5.716779409106976552e-03,7.050065542288317388e-01,9.581650862869588448e-01,1.624303928393964043e+02
4.656965947392239655e-06,1.666843050320118591e+00,9.999962263347248470e-01,1.081379140579170894e-01,4.723366071302113611e-01,9.999999999999999791e-17,9.502754241056774465e-01,9.204964607434003199e+01
1.248173511751864639e+00,9.689471368361272729e-06,5.427300069349262346e-01,9.999975120179012134e-01,1.579384449645927058e+00,8.422205146587217195e-01,1.790213154142185962e-07,1.462399342188394371e+02
5.365778617202202616e-01,9.463244366789944116e-05,7.373875069127343584e-01,9.999758665526751189e-01,1.376366317413630691e+00,7.920260924283784032e-01,9.446187747239607191e-01,1.893143839019351162e+02
1.744503082423470408e+00,9.831501644418035868e-01,9.999999999999999791e-17,5.739677642430315307e-01,7.131866921148323213e-01,1.531439446388554781e+00,3.456545207399152053e-01,8.173716613790070085e+01
9.261743415788341593e-01,1.243547400440037753e+00,5.947413062680340090e-01,3.237695225401154842e-01,2.004224826917460067e+00,2.464444965284223201e+02,6.787098382026922555e-04,1.179456316442109625e+02
5.578115845862404720e-01,1.165499013086797708e+00,9.999999999999999791e-17,3.638507745557849060e-01,2.163266938498069614e+00,2.733816721049944665e+00,1.196682437122058795e+00,8.376356033179730787e+01
5.310387109432401580e-05,9.486295471950173530e-01,9.999806795862513642e-01,7.314628032251764278e-01,5.373415880969282243e-01,1.118780269560856855e+00,1.975467684878622621e-01,1.535207962617649002e+02
2.200488646112043867e+00,2.454587188428241973e+00,9.999999999999999791e-17,2.955046337768044706e-01,2.220283439835227579e+00,1.731310734044015254e+00,4.396866598907509527e-01,1.424085816649779588e+02
8.467807787227706884e-01,1.443308090842157609e+00,9.999999999999999791e-17,4.955040534671110719e-01,2.898869047667515186e+00,2.567059532244197140e+00,3.254010719887934777e-01,6.974142163769995761e+01
